Source,Target,Type,Id,Label,timeset,Weight
UCKjDY4joMPcoRMmd-G1yz1Q,UCN4TCCaX-gqBNkrUqXdgGRA,Directed,7422,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,7423,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCRq9T1K8rNdcnNSiWFGYQwA,Directed,7424,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCfuphWV9Lv4jGAVDxkPuSyw,Directed,7425,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC1EacOJoqsKaYxaDomTCTEQ,Directed,7426,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC0efyK_-Athm8yhyjNSqndQ,Directed,7427,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCofQxJWd4qkqc7ZgaLkZfcw,Directed,7428,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC4PasDd25MXqlXBogBw9CAg,Directed,7429,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCqA8H22FwgBVcF3GJpp0MQw,Directed,7430,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC9BnGZLT4iPaJtDOXYwQuHQ,Directed,7431,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCGl2QLR344ry4Y20RV9dM3g,Directed,7432,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCwWCBw7M0kskNlv0coVP53w,Directed,7433,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC2Wjz2xg8-avTHmUd1Rdl-w,Directed,7434,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCE_LWXcsdp7cWbo4DR4ZA-A,Directed,7435,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCaNlbnghtwlsGF-KzAFThqA,Directed,7436,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,7437,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCyJDHgrsUKuWLe05GvC2lng,Directed,7438,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCJLsfsSpIiUBPvYYSUAclrw,Directed,7439,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCj2sb4hak2L_UpW-1AQ6Qhw,Directed,7440,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UC07z9r4VHsH1mIsWFpc0AVw,Directed,7441,,,1
UCKjDY4joMPcoRMmd-G1yz1Q,UCAxljKT0ujiJZhGC8Ood7mw,Directed,7442,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCFyTyQRqIj9pcpu7Xsu-U4w,Directed,7443,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCeMZkZqZGmOXqZZVOPf8rPg,Directed,7444,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,7445,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCS_7tplUgzJG4DhA16re5Yg,Directed,7446,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCOixknKUV8AaCA5uaaBY0Bw,Directed,7447,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCWMjHUlcQpDPCDmwQOncoPg,Directed,7448,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCiw_8x43hludK0PhuN9AJGg,Directed,7449,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,7450,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,7451,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCWnfDPdZw6A23UtuBpYBbAg,Directed,7452,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,7453,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC9HapjjoLqdDNwKEWQRaiyA,Directed,7454,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UClmMdBgP85LOjp-X1LPNGdw,Directed,7455,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCMFcMhePnH4onVHt2-ItPZw,Directed,7456,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCW-Qte750fJkyM-geafGf2Q,Directed,7457,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC1Ue7TuX3iH4y8-Qrjj-hyg,Directed,7458,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCY7WOOsRoHAXSO4hhhAkVVQ,Directed,7459,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCH6rAZUDfVIoVSJjm3vlcnw,Directed,7460,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCwBn4dgV3kxzvcCKN3TbQOQ,Directed,7461,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCWty1tzwZW_ZNSp5GVGteaA,Directed,7462,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCrRKlEDktKeraMTgAN_DIzw,Directed,7463,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCXO8f8SAVP02zSAxnSvtYHw,Directed,7464,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCjsHDXUU3BjBCG7OaCbNDyQ,Directed,7465,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCnf0fDz1vTYW-sl36wbVMbg,Directed,7466,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC-4WUubuVGowG_R7gdgesPA,Directed,7467,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC4PasDd25MXqlXBogBw9CAg,Directed,7468,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC4ii4_aeS8iOFzsHuhJTq2w,Directed,7469,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCIPAu43SNmPwqbjFmUYxLdg,Directed,7470,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC0NCbj8CxzeCGIF6sODJ-7A,Directed,7471,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCV6uM3y-8TeO7JlCtcEN-Bg,Directed,7472,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCaNlbnghtwlsGF-KzAFThqA,Directed,7473,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCfxwT02Bu5R7l21uMAu8H1w,Directed,7474,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCwf-gTeemly9VOVALdBXiTw,Directed,7475,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UC8gu-36a79TNI7fjJyYEzRA,Directed,7476,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCKtG_lXZk4pRJkapfK0eprA,Directed,7477,,,1
UCkMsSGlEMPRxhqvGj6qeucQ,UCAdyNOE80FsFPYlFliyXfwQ,Directed,7478,,,1
UCkSkameVGQUBgRWLZu7BPXg,UCC8tj0gccwPsMgPmHQc3X6g,Directed,7479,,,1
UCkSkameVGQUBgRWLZu7BPXg,UC3E2DhYIqnoc6H3WXwTVnlA,Directed,7480,,,1
UCkSkameVGQUBgRWLZu7BPXg,UC0JUkXAVVA4qWH1BQRs5N3A,Directed,7481,,,1
UCkSkameVGQUBgRWLZu7BPXg,UCGGGt_MF_QhGpz3h81eZQMQ,Directed,7482,,,1
UCKtG_lXZk4pRJkapfK0eprA,UCL_cZf5sHKQHMRIEax5o3sg,Directed,7483,,,1
UCKtG_lXZk4pRJkapfK0eprA,UCqktZR8MrXAK6YOjJtdPTnw,Directed,7484,,,1
UCKtG_lXZk4pRJkapfK0eprA,UCwI-JbGNsojunnHbFAc0M4Q,Directed,7485,,,1
UCKtG_lXZk4pRJkapfK0eprA,UCe4K9ZVU9p7skJcbdafW7Fg,Directed,7486,,,1
UCKtG_lXZk4pRJkapfK0eprA,UCh5JF-qt2ZXg8acejcJ15Xw,Directed,7487,,,1
UCKtG_lXZk4pRJkapfK0eprA,UC2u8DRz3KhzXo9h3g__ZhzQ,Directed,7488,,,1
UCKtG_lXZk4pRJkapfK0eprA,UC4Ku_yoH9xNxU5Nn5ly7XAQ,Directed,7489,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,7490,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UC2XIqez2q8sk2bd8YcAok5Q,Directed,7491,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UC1KxoDAzbWOWOhw5GbsE-Bw,Directed,7492,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UCJgYXYDJV9UZfxMcKuvc-0g,Directed,7493,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UCLhOJJbPciPdocXTaAk2SdA,Directed,7494,,,1
UCkv82c0G9Qn1vUZ2mBcOn4A,UCJd1AFjN9vIgVDDB6UE2UQg,Directed,7495,,,1
UCL7FXdd8TW0hxNHmzlPlAQQ,UCwI-JbGNsojunnHbFAc0M4Q,Directed,7496,,,1
UCL7FXdd8TW0hxNHmzlPlAQQ,UCah8C0gmLkdtvsy0b2jrjrw,Directed,7497,,,1
UCL7FXdd8TW0hxNHmzlPlAQQ,UCvGag7MyHR8H9oRm9iL9Ifw,Directed,7498,,,1
UCL7FXdd8TW0hxNHmzlPlAQQ,UCLbgxBMMEo6mAYe87esxGmg,Directed,7499,,,1
UCL7FXdd8TW0hxNHmzlPlAQQ,UCAcAnMF0OrCtUep3Y4M-ZPw,Directed,7500,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCDB2qWL_20CgNC22fgPz00w,Directed,7501,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCKjDY4joMPcoRMmd-G1yz1Q,Directed,7502,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,7503,,,1
UCLbgxBMMEo6mAYe87esxGmg,UC5eOLQO5VUEFJukNg9cl5jg,Directed,7504,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCt8ctlakIflnSG0ebFps7cw,Directed,7505,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCMFcMhePnH4onVHt2-ItPZw,Directed,7506,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCWty1tzwZW_ZNSp5GVGteaA,Directed,7507,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,7508,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCj3ZOi3rawL27HS2Qs3epiA,Directed,7509,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCP46_MXP_WG_auH88FnfS1A,Directed,7510,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCuzwN74da6dfHW69r4S2qJg,Directed,7511,,,1
UCLbgxBMMEo6mAYe87esxGmg,UCKtG_lXZk4pRJkapfK0eprA,Directed,7512,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC5X4e8ScZI2AFd_vkjSoyoQ,Directed,7513,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,7514,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCS_7tplUgzJG4DhA16re5Yg,Directed,7515,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCKjDY4joMPcoRMmd-G1yz1Q,Directed,7516,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCfO4BQD5_S1272GVmuXmTxA,Directed,7517,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCzj9-ZfpJ74vYv1RZzAWTVg,Directed,7518,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCOchT7ZJ4TXe3stdLW1Sfxw,Directed,7519,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCm5wThREh298TkK8hCT9HuA,Directed,7520,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,7521,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,7522,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCWnfDPdZw6A23UtuBpYBbAg,Directed,7523,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCcziTK2NKeWtWQ6kB5tmQ8Q,Directed,7524,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCvGag7MyHR8H9oRm9iL9Ifw,Directed,7525,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC9HapjjoLqdDNwKEWQRaiyA,Directed,7526,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCt8ctlakIflnSG0ebFps7cw,Directed,7527,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCGeFgMJfWclTWuPw8Ok5FUQ,Directed,7528,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCLbgxBMMEo6mAYe87esxGmg,Directed,7529,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,7530,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCRq9T1K8rNdcnNSiWFGYQwA,Directed,7531,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCWty1tzwZW_ZNSp5GVGteaA,Directed,7532,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,7533,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCR9DNIWLeXKQh_ZJWeXAl5Q,Directed,7534,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC-4WUubuVGowG_R7gdgesPA,Directed,7535,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC8nj6IarU-AWJPoIB8xodIw,Directed,7536,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCP46_MXP_WG_auH88FnfS1A,Directed,7537,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCGl2QLR344ry4Y20RV9dM3g,Directed,7538,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC2qLXSbTeNI3bHkfrHGvn1g,Directed,7539,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCqktZR8MrXAK6YOjJtdPTnw,Directed,7540,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCaNlbnghtwlsGF-KzAFThqA,Directed,7541,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCdL3UpiseRlvxXuORJjmqZw,Directed,7542,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC1zVvHsRsvxInUMX4dfIyAQ,Directed,7543,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UCKtG_lXZk4pRJkapfK0eprA,Directed,7544,,,1
UCLfQGVZGvsYCvEIwGwFrElg,UC07z9r4VHsH1mIsWFpc0AVw,Directed,7545,,,1
UCLhOJJbPciPdocXTaAk2SdA,UC2XIqez2q8sk2bd8YcAok5Q,Directed,7546,,,1
UCLhOJJbPciPdocXTaAk2SdA,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,7547,,,1
UCLhOJJbPciPdocXTaAk2SdA,UCkv82c0G9Qn1vUZ2mBcOn4A,Directed,7548,,,1
UCLiD9QY7eJ-W2h2SrV6crHA,UC0JUkXAVVA4qWH1BQRs5N3A,Directed,7549,,,1
UCLiD9QY7eJ-W2h2SrV6crHA,UCDC6DBi0kRp6Jk21xqfvFLA,Directed,7550,,,1
UCLmlUMA_bGiMWWgfDwfNDgw,UCR9raBqPQisip_qnuCaUL1w,Directed,7551,,,1
UCLmlUMA_bGiMWWgfDwfNDgw,UCJuRkp3llDerQb9vT0XOepg,Directed,7552,,,1
UCLmlUMA_bGiMWWgfDwfNDgw,UCFTBYeROWuPkN_7exT2-GVQ,Directed,7553,,,1
UCLmlUMA_bGiMWWgfDwfNDgw,UC29yWVXoLnOhSJ1G1AFMGnw,Directed,7554,,,1
UCM3M8_uXlFRjoV-_tT5uRDg,UCJIhBRidQVSHnVnbcceTEBw,Directed,7555,,,1
UCm5wThREh298TkK8hCT9HuA,UCqapAnA17Im3bnYOpYXOcjA,Directed,7556,,,1
UCm5wThREh298TkK8hCT9HuA,UCGl2QLR344ry4Y20RV9dM3g,Directed,7557,,,1
UCm5wThREh298TkK8hCT9HuA,UCg36ugErEPBs4JK-gOn4bQA,Directed,7558,,,1
UCMFcMhePnH4onVHt2-ItPZw,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,7559,,,1
UCMFcMhePnH4onVHt2-ItPZw,UC8T_vTz76WUsudvxPk6SLEw,Directed,7560,,,1
UCMFcMhePnH4onVHt2-ItPZw,UCg47pIhBRJbz52-ABnm0uxw,Directed,7561,,,1
UCMFcMhePnH4onVHt2-ItPZw,UCJ9kIKgFuAB23GkEko1hHDg,Directed,7562,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC1Ue7TuX3iH4y8-Qrjj-hyg,Directed,7563,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC9JQQll_r5k1O_Y18ymTp4g,Directed,7564,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCZnVzAaoJu37Tkz6YJn4EUQ,Directed,7565,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCCHkzqtC9D4dQW9tYxni42g,Directed,7566,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCRq9T1K8rNdcnNSiWFGYQwA,Directed,7567,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC1g4lZctFqTpZDrJEiw9Qug,Directed,7568,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCFyTyQRqIj9pcpu7Xsu-U4w,Directed,7569,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC1KxoDAzbWOWOhw5GbsE-Bw,Directed,7570,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCDB2qWL_20CgNC22fgPz00w,Directed,7571,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC_KidpuCqhbvqZedgq2DPpA,Directed,7572,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC-ZkMlo7xMqvhXN5D5H5VuA,Directed,7573,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCDqEttzOpPbDoeC05HRPPDQ,Directed,7574,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC5X4e8ScZI2AFd_vkjSoyoQ,Directed,7575,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,7576,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCS_7tplUgzJG4DhA16re5Yg,Directed,7577,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCG-O7s_-BlT_mWGlYw-SEHg,Directed,7578,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCKjDY4joMPcoRMmd-G1yz1Q,Directed,7579,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCfO4BQD5_S1272GVmuXmTxA,Directed,7580,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC8MZDcFxb6FtogVEZ0Eyydg,Directed,7581,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCOixknKUV8AaCA5uaaBY0Bw,Directed,7582,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCzj9-ZfpJ74vYv1RZzAWTVg,Directed,7583,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCg47pIhBRJbz52-ABnm0uxw,Directed,7584,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCpZODzFU3297WtWnnB8j6vQ,Directed,7585,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCWMjHUlcQpDPCDmwQOncoPg,Directed,7586,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCOchT7ZJ4TXe3stdLW1Sfxw,Directed,7587,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCiw_8x43hludK0PhuN9AJGg,Directed,7588,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,7589,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC5Twj1Axp_-9HLsZ5o_cEQQ,Directed,7590,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCWnfDPdZw6A23UtuBpYBbAg,Directed,7591,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCgkhWgBGRp0sdFy2MHDWfSg,Directed,7592,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC5z-dw1g1G2_twr2-RAtdHQ,Directed,7593,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCHwd4qMCzN4A2r6piZxTl4A,Directed,7594,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCF-X3VfK9cWshtZXR3qljFA,Directed,7595,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC9HapjjoLqdDNwKEWQRaiyA,Directed,7596,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCLXDNUOO3EQ80VmD9nQBHPg,Directed,7597,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCv5MaoOOO9HervWWHZwwOjg,Directed,7598,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC5eOLQO5VUEFJukNg9cl5jg,Directed,7599,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCt8ctlakIflnSG0ebFps7cw,Directed,7600,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCGeFgMJfWclTWuPw8Ok5FUQ,Directed,7601,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCLbgxBMMEo6mAYe87esxGmg,Directed,7602,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCAcAnMF0OrCtUep3Y4M-ZPw,Directed,7603,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCMFcMhePnH4onVHt2-ItPZw,Directed,7604,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC3ITjlsqeWcOoFEsWlMnIug,Directed,7605,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCh5JF-qt2ZXg8acejcJ15Xw,Directed,7606,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCH6rAZUDfVIoVSJjm3vlcnw,Directed,7607,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCgk2_ngj9EVfQdnWNtOPINg,Directed,7608,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCq-8pBMM3I40QlrhM9ExXJQ,Directed,7609,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCWYxQt9Y3y2CDzXLf2K7xCA,Directed,7610,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCj3ZOi3rawL27HS2Qs3epiA,Directed,7611,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC3E2DhYIqnoc6H3WXwTVnlA,Directed,7612,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC2XIqez2q8sk2bd8YcAok5Q,Directed,7613,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCrRKlEDktKeraMTgAN_DIzw,Directed,7614,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC72lswiocu5Asjt6j9RWh7A,Directed,7615,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC1EacOJoqsKaYxaDomTCTEQ,Directed,7616,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCjsHDXUU3BjBCG7OaCbNDyQ,Directed,7617,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCnf0fDz1vTYW-sl36wbVMbg,Directed,7618,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCofQxJWd4qkqc7ZgaLkZfcw,Directed,7619,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCNEWnUoWy0h8_6Fyt_59N1Q,Directed,7620,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCOhW7sWI8IeAi0ZYe-P3qRg,Directed,7621,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCXmsYqZMEJU3y_J8V-sW4NQ,Directed,7622,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC4PasDd25MXqlXBogBw9CAg,Directed,7623,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCt9bP5tdgfRJkOXMNjAE-ew,Directed,7624,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCqA8H22FwgBVcF3GJpp0MQw,Directed,7625,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCJ9kIKgFuAB23GkEko1hHDg,Directed,7626,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCey-xDEmW71mzv0yWui4MDw,Directed,7627,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCP46_MXP_WG_auH88FnfS1A,Directed,7628,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC2FR3CXLhzfqCfTDOLzS_3Q,Directed,7629,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC8NJCimLOr_Uc4GhirgO7lg,Directed,7630,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCzn6tpG3WqyVLWPYi4n8VaQ,Directed,7631,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCuzwN74da6dfHW69r4S2qJg,Directed,7632,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCLhOJJbPciPdocXTaAk2SdA,Directed,7633,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC9BnGZLT4iPaJtDOXYwQuHQ,Directed,7634,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCGl2QLR344ry4Y20RV9dM3g,Directed,7635,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC6E7R4qEInihb9ftHoLlN3w,Directed,7636,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC2qLXSbTeNI3bHkfrHGvn1g,Directed,7637,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCGtdm6dna6BeUPEyru-3QZA,Directed,7638,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCJ7_Ld2cIVY5MM3NcKW3D8A,Directed,7639,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCtPPkaXk1DXerZEvfPb4ssA,Directed,7640,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCR1x4S_tqNDiZN71YstsAmg,Directed,7641,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC0NCbj8CxzeCGIF6sODJ-7A,Directed,7642,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCE_LWXcsdp7cWbo4DR4ZA-A,Directed,7643,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCaNlbnghtwlsGF-KzAFThqA,Directed,7644,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCNMns3zbytLPooWwNmMh9_w,Directed,7645,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCeR8BYZS7IHYjk_9Mh5JgkA,Directed,7646,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCdKS0TLsJcsElhQ6pBAjfrA,Directed,7647,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCfxwT02Bu5R7l21uMAu8H1w,Directed,7648,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCyJDHgrsUKuWLe05GvC2lng,Directed,7649,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCJLsfsSpIiUBPvYYSUAclrw,Directed,7650,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCP56Td-URBxm2y8cdXzdU1g,Directed,7651,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC1zVvHsRsvxInUMX4dfIyAQ,Directed,7652,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCi0s6lgm7BCdM50X6oKmNwg,Directed,7653,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCKtG_lXZk4pRJkapfK0eprA,Directed,7654,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC0yPCUmdMZIGtnxSnx5_ifA,Directed,7655,,,1
UCMRIeHMKRW8gAFULPToat4Q,UC8T_vTz76WUsudvxPk6SLEw,Directed,7656,,,1
UCMRIeHMKRW8gAFULPToat4Q,UCj2sb4hak2L_UpW-1AQ6Qhw,Directed,7657,,,1
